Year,Population,Population_male,Population_female,ISO3,Population id,Cancer label,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total,Region Name,Year_Units,RT_m,GDP_per_capita,TAC,GammaC,MRI,Mammography,PET
2022,66277409.0,32116982.0,34160427.0,FRA,250,Prostate,Male,Mortality,7.961059971,27.74544632,0.5702635688,8911,Europe,2017,9.18,40988.6396406579,,,,,
2022,66277409.0,32116982.0,34160427.0,FRA,250,Cervix,Female,Mortality,1.316348226,2.318472224,0.1395422799,792,Europe,2017,9.18,40988.6396406579,18.72,7.08,15.84,,2.56
2022,66277409.0,32116982.0,34160427.0,FRA,250,Cervix,Female,Mortality,1.316348226,2.318472224,0.1395422799,792,Europe,2017,9.18,40988.6396406579,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Lung,Male,Incidence,43.65640944,99.27920533,5.430121774,3089,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Lung,Male,Mortality,30.84187971,73.1254127,3.760362487,29378,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Lung,Female,Incidence,28.58327736,65.68243837,3.716629348,2128,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Lung,Female,Mortality,15.17924691,38.25654879,1.933779832,15881,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Breast,Female,Incidence,93.44421119,186.5838064,10.04285498,6045,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Breast,Female,Mortality,15.44983373,43.688733,1.692762569,18136,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Prostate,Male,Incidence,64.11032582,152.6630707,8.214315808,4750,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Prostate,Male,Mortality,11.21293894,34.59878945,0.9432650928,13900,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Cervix,Female,Incidence,7.880274183,11.72900685,0.7509462729,380,Europe,2010,6.43,41929.7549110722,,,,,
2015,82077550.0,40401847.0,41675704.0,DEU,276,Cervix,Female,Mortality,1.755905016,3.712193293,0.1934546965,1541,Europe,2010,6.43,41929.7549110722,,,,,
2018,83368505.0,41163696.0,42204810.0,DEU,276,Lung,Male,Mortality,28.40200254,69.34337387,3.510514831,28365,Europe,2013,6.44,48916.1686612154,,,,,
2018,83368505.0,41163696.0,42204810.0,DEU,276,Lung,Female,Mortality,15.03156382,39.31842976,1.951454028,16514,Europe,2013,6.44,48916.1686612154,,,,,
2018,83368505.0,41163696.0,42204810.0,DEU,276,Breast,Female,Mortality,15.33619854,44.26359014,1.648614601,18591,Europe,2013,6.44,48916.1686612154,,,,,
2018,83368505.0,41163696.0,42204810.0,DEU,276,Prostate,Male,Mortality,11.04042921,36.57976038,0.8990117837,14963,Europe,2013,6.44,48916.1686612154,,,,,
2018,83368505.0,41163696.0,42204810.0,DEU,276,Cervix,Female,Mortality,1.875882874,3.838034926,0.2126922611,1612,Europe,2013,6.44,48916.1686612154,,,,,
2015,569536.0,285560.0,283976.0,LUX,442,Lung,Male,Mortality,28.94283351,50.77333035,3.677301753,145,Europe,2010,3.94,105462.012584423,19.71,17.74,13.79,183.0,1.97
2015,569536.0,285560.0,283976.0,LUX,442,Lung,Female,Mortality,12.4192356,27.81484468,1.334918564,79,Europe,2010,3.94,105462.012584423,19.71,17.74,13.79,183.0,1.97
2015,569536.0,285560.0,283976.0,LUX,442,Breast,Female,Mortality,17.07515855,32.74405766,1.99013661,93,Europe,2010,3.94,105462.012584423,19.71,17.74,13.79,183.0,1.97
2015,569536.0,285560.0,283976.0,LUX,442,Prostate,Male,Mortality,9.70533121,19.25884944,1.025228201,55,Europe,2010,3.94,105462.012584423,19.71,17.74,13.79,183.0,1.97
2015,569536.0,285560.0,283976.0,LUX,442,Cervix,Female,Mortality,1.846029616,3.520866415,0.1671359209,10,Europe,2010,3.94,105462.012584423,19.71,17.74,13.79,183.0,1.97
2018,608101.0,305733.0,302368.0,LUX,442,Lung,Male,Mortality,24.58751423,45.14968101,2.897245695,138,Europe,2013,3.77,116926.759593905,18.85,16.97,13.2,,1.89
2018,608101.0,305733.0,302368.0,LUX,442,Lung,Female,Mortality,13.39266487,28.11781032,1.822196376,85,Europe,2013,3.77,116926.759593905,18.85,16.97,13.2,,1.89
2018,608101.0,305733.0,302368.0,LUX,442,Breast,Female,Mortality,13.80681561,30.10259693,1.418942574,91,Europe,2013,3.77,116926.759593905,18.85,16.97,13.2,,1.89
2018,608101.0,305733.0,302368.0,LUX,442,Prostate,Male,Mortality,8.326156445,18.64878129,0.7841714654,57,Europe,2013,3.77,116926.759593905,18.85,16.97,13.2,,1.89
2018,608101.0,305733.0,302368.0,LUX,442,Cervix,Female,Mortality,0.5410234722,0.9923933053,0.04776548779,3,Europe,2013,3.77,116926.759593905,18.85,16.97,13.2,,1.89
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Lung,Male,Incidence,37.25087828,74.20644251,4.613349328,789,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Lung,Male,Mortality,23.68139665,50.16550836,2.840737768,2056,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Lung,Female,Incidence,21.35148333,45.19806697,2.76551389,500,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Lung,Female,Mortality,12.28493994,28.33591825,1.541905287,1186,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Breast,Female,Incidence,89.06915202,159.0971957,9.847837937,1760,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Breast,Female,Mortality,13.39742355,34.0222155,1.468217113,1424,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Prostate,Male,Incidence,76.05008281,148.8831413,9.959566913,1583,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Prostate,Male,Mortality,11.74730712,33.08581193,0.827827931,1356,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Cervix,Female,Incidence,3.678188283,5.423768036,0.3788042086,60,Europe,2010,9.79,83806.4476003837,,,,,
2015,8283933.999999999,4098434.0,4185501.0,CHE,756,Cervix,Female,Mortality,0.8396766757,1.791900395,0.09540588762,75,Europe,2010,9.79,83806.4476003837,,,,,
2022,8792182.0,4365224.0,4426958.0,CHE,756,Lung,Male,Mortality,17.50579254,43.2967472,2.019804518,1890,Europe,2017,12.82,94394.5106803525,,,,,
2022,8792182.0,4365224.0,4426958.0,CHE,756,Lung,Female,Mortality,11.91558799,32.34726871,1.518683147,1432,Europe,2017,12.82,94394.5106803525,,,,,
2022,8792182.0,4365224.0,4426958.0,CHE,756,Breast,Female,Mortality,10.95006444,30.63051423,1.112370264,1356,Europe,2017,12.82,94394.5106803525,,,,,
2022,8792182.0,4365224.0,4426958.0,CHE,756,Prostate,Male,Mortality,9.363378939,30.857523,0.6345926096,1347,Europe,2017,12.82,94394.5106803525,,,,,
2022,8792182.0,4365224.0,4426958.0,CHE,756,Cervix,Female,Mortality,0.8062978234,1.739343359,0.09208508974,77,Europe,2017,12.82,94394.5106803525,,,,,
2015,11275065.0,5593658.0,5681406.0,CUB,192,Lung,Male,Mortality,35.80160241,63.26807402,4.262521581,3539,Americas,2010,1.15,7727.91997207998,4.8,1.24,0.8,17.43,
2015,11275065.0,5593658.0,5681406.0,CUB,192,Lung,Female,Mortality,18.19898113,34.9209333,2.219774695,1984,Americas,2010,1.15,7727.91997207998,4.8,1.24,0.8,17.43,
2015,11275065.0,5593658.0,5681406.0,CUB,192,Breast,Female,Mortality,14.3865667,27.40518808,1.528904061,1557,Americas,2010,1.15,7727.91997207998,4.8,1.24,0.8,17.43,
2015,11275065.0,5593658.0,5681406.0,CUB,192,Prostate,Male,Mortality,23.67732823,52.80980239,1.908885149,2954,Americas,2010,1.15,7727.91997207998,4.8,1.24,0.8,17.43,
2015,11275065.0,5593658.0,5681406.0,CUB,192,Cervix,Female,Mortality,5.043795274,8.431011619,0.5505136858,479,Americas,2010,1.15,7727.91997207998,4.8,1.24,0.8,17.43,
2018,11227118.0,5561949.0,5665168.0,CUB,192,Lung,Male,Mortality,33.86855874,63.57483681,4.127042881,3536,Americas,2013,1.15,8911.46205998726,4.79,1.24,0.8,,
2018,11227118.0,5561949.0,5665168.0,CUB,192,Lung,Female,Mortality,17.90437924,36.83915139,2.253365574,2087,Americas,2013,1.15,8911.46205998726,4.79,1.24,0.8,,
2018,11227118.0,5561949.0,5665168.0,CUB,192,Breast,Female,Mortality,13.90180917,28.15450238,1.523674256,1595,Americas,2013,1.15,8911.46205998726,4.79,1.24,0.8,,
2018,11227118.0,5561949.0,5665168.0,CUB,192,Prostate,Male,Mortality,24.88736892,57.38995449,2.157776035,3192,Americas,2013,1.15,8911.46205998726,4.79,1.24,0.8,,
2018,11227118.0,5561949.0,5665168.0,CUB,192,Cervix,Female,Mortality,5.590648273,9.726100821,0.635814052,551,Americas,2013,1.15,8911.46205998726,4.79,1.24,0.8,,
2015,356333.0,179203.0,177130.0,BLZ,84,Lung,Male,Mortality,14.0646842,9.486501267,1.860442957,17,Americas,2010,0.0,6154.62264230369,12.84,0.0,3.21,289.7,0.0
2015,356333.0,179203.0,177130.0,BLZ,84,Lung,Female,Mortality,7.489221625,5.08104263,0.7052846331,9,Americas,2010,0.0,6154.62264230369,12.84,0.0,3.21,289.7,0.0
2015,356333.0,179203.0,177130.0,BLZ,84,Breast,Female,Mortality,12.73914911,9.597524968,1.089228193,17,Americas,2010,0.0,6154.62264230369,12.84,0.0,3.21,289.7,0.0
2015,356333.0,179203.0,177130.0,BLZ,84,Prostate,Male,Mortality,24.83926504,16.74088459,1.657845718,30,Americas,2010,0.0,6154.62264230369,12.84,0.0,3.21,289.7,0.0
2015,356333.0,179203.0,177130.0,BLZ,84,Cervix,Female,Mortality,9.496609661,7.339283799,0.7220514423,13,Americas,2010,0.0,6154.62264230369,12.84,0.0,3.21,289.7,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Lung,Male,Incidence,5.565491564,5.821261049,0.6300842058,142,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Lung,Male,Mortality,6.686904122,7.838161662,0.6861559924,187,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Lung,Female,Incidence,3.255883015,3.677544537,0.405676742,88,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Lung,Female,Mortality,3.405131155,4.645856246,0.3814880347,113,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Breast,Female,Incidence,47.30779714,52.07068742,5.441633711,1246,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Breast,Female,Mortality,9.861666473,12.95083821,1.101186975,315,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Prostate,Male,Incidence,41.11709627,40.62584296,5.526447182,991,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Prostate,Male,Mortality,12.79261937,16.26313757,0.8831561302,388,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Cervix,Female,Incidence,11.5785035,13.33109895,1.112217522,319,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2015,4818038.0,2385764.0,2432275.0,CRI,188,Cervix,Female,Mortality,4.16523657,5.139221511,0.4238126781,125,Americas,2010,1.72,11714.7105980732,3.01,1.07,0.64,69.64,0.0
2018,4957818.0,2454074.0,2503744.0,CRI,188,Lung,Male,Mortality,7.199490255,9.372170521,0.7389985887,230,Americas,2013,2.26,12590.2493781614,5.13,1.23,0.82,,0.21
2018,4957818.0,2454074.0,2503744.0,CRI,188,Lung,Female,Mortality,3.571393238,5.312044682,0.3748724555,133,Americas,2013,2.26,12590.2493781614,5.13,1.23,0.82,,0.21
2018,4957818.0,2454074.0,2503744.0,CRI,188,Breast,Female,Mortality,9.813699539,13.81930421,1.129635528,346,Americas,2013,2.26,12590.2493781614,5.13,1.23,0.82,,0.21
2018,4957818.0,2454074.0,2503744.0,CRI,188,Prostate,Male,Mortality,12.49636848,17.56263259,0.9335890757,431,Americas,2013,2.26,12590.2493781614,5.13,1.23,0.82,,0.21
2018,4957818.0,2454074.0,2503744.0,CRI,188,Cervix,Female,Mortality,3.511222439,4.553181156,0.3775017244,114,Americas,2013,2.26,12590.2493781614,5.13,1.23,0.82,,0.21
2022,5081765.0,2512039.0,2569725.0,CRI,188,Lung,Male,Mortality,5.421611968,8.001466537,0.6187544792,201,Americas,2017,1.37,13625.9008491328,,,,,
2022,5081765.0,2512039.0,2569725.0,CRI,188,Lung,Female,Mortality,2.728050192,4.708675053,0.3091545514,121,Americas,2017,1.37,13625.9008491328,,,,,
2022,5081765.0,2512039.0,2569725.0,CRI,188,Breast,Female,Mortality,9.836689472,15.37129459,1.083770222,395,Americas,2017,1.37,13625.9008491328,,,,,
2022,5081765.0,2512039.0,2569725.0,CRI,188,Prostate,Male,Mortality,11.31047284,17.91373105,0.8412244216,450,Americas,2017,1.37,13625.9008491328,,,,,
2022,5081765.0,2512039.0,2569725.0,CRI,188,Cervix,Female,Mortality,4.225911744,5.681541799,0.433069749,146,Americas,2017,1.37,13625.9008491328,,,,,
2015,15971743.0,7928078.0,8043664.0,GTM,320,Lung,Male,Mortality,4.090229554,2.510066755,0.3912569839,199,Americas,2010,0.83,3893.50533299068,,,,,
2015,15971743.0,7928078.0,8043664.0,GTM,320,Lung,Female,Mortality,2.75073162,1.852389427,0.3339209336,149,Americas,2010,0.83,3893.50533299068,,,,,
2015,15971743.0,7928078.0,8043664.0,GTM,320,Breast,Female,Mortality,6.437010662,4.425843195,0.6971754918,356,Americas,2010,0.83,3893.50533299068,,,,,
2015,15971743.0,7928078.0,8043664.0,GTM,320,Prostate,Male,Mortality,13.88361516,7.568040468,0.8887192521,600,Americas,2010,0.83,3893.50533299068,,,,,
2015,15971743.0,7928078.0,8043664.0,GTM,320,Cervix,Female,Mortality,7.002816839,4.761511077,0.7448916785,383,Americas,2010,0.83,3893.50533299068,,,,,
2018,16845685.0,8361648.999999999,8484035.0,GTM,320,Lung,Male,Mortality,4.588597122,2.762612312,0.4638762386,231,Americas,2013,0.65,4352.94593289707,,,,,
2018,16845685.0,8361648.999999999,8484035.0,GTM,320,Lung,Female,Mortality,3.170472079,2.180566205,0.375872763,185,Americas,2013,0.65,4352.94593289707,,,,,
2018,16845685.0,8361648.999999999,8484035.0,GTM,320,Breast,Female,Mortality,6.213726981,4.431853475,0.6391310774,376,Americas,2013,0.65,4352.94593289707,,,,,
2018,16845685.0,8361648.999999999,8484035.0,GTM,320,Prostate,Male,Mortality,11.44377598,6.55372964,0.6417831194,548,Americas,2013,0.65,4352.94593289707,,,,,
2018,16845685.0,8361648.999999999,8484035.0,GTM,320,Cervix,Female,Mortality,6.4084399,4.632229829,0.708647304,393,Americas,2013,0.65,4352.94593289707,,,,,
2022,17847877.0,8851469.0,8996407.0,GTM,320,Lung,Male,Mortality,3.665433912,2.293404113,0.3914389695,203,Americas,2017,0.78,5358.70156997677,,,,,
2022,17847877.0,8851469.0,8996407.0,GTM,320,Lung,Female,Mortality,2.867786998,2.134184636,0.3042204856,192,Americas,2017,0.78,5358.70156997677,,,,,
2022,17847877.0,8851469.0,8996407.0,GTM,320,Breast,Female,Mortality,5.970389755,4.457333536,0.6429235012,401,Americas,2017,0.78,5358.70156997677,,,,,
2022,17847877.0,8851469.0,8996407.0,GTM,320,Prostate,Male,Mortality,13.03794297,7.241734171,0.7442026666,641,Americas,2017,0.78,5358.70156997677,,,,,
2022,17847877.0,8851469.0,8996407.0,GTM,320,Cervix,Female,Mortality,5.411622085,4.157213822,0.5758976464,374,Americas,2017,0.78,5358.70156997677,,,,,
2015,121072306.0,59066012.0,62006295.0,MEX,484,Lung,Male,Mortality,7.616645431,7.159785963,0.8702593324,4229,Americas,2010,0.58,10021.2386118827,3.94,0.82,1.53,87.91,0.12
2015,121072306.0,59066012.0,62006295.0,MEX,484,Lung,Female,Mortality,3.936900107,4.094745575,0.4316189843,2539,Americas,2010,0.58,10021.2386118827,3.94,0.82,1.53,87.91,0.12
2015,121072306.0,59066012.0,62006295.0,MEX,484,Breast,Female,Mortality,9.838636968,9.947377197,1.092473132,6168,Americas,2010,0.58,10021.2386118827,3.94,0.82,1.53,87.91,0.12
2015,121072306.0,59066012.0,62006295.0,MEX,484,Prostate,Male,Mortality,10.61724471,10.67788368,0.8715608709,6307,Americas,2010,0.58,10021.2386118827,3.94,0.82,1.53,87.91,0.12
2015,121072306.0,59066012.0,62006295.0,MEX,484,Cervix,Female,Mortality,6.109427727,6.288071286,0.6564578325,3899,Americas,2010,0.58,10021.2386118827,3.94,0.82,1.53,87.91,0.12
2018,124573711.0,60641037.0,63932674.0,MEX,484,Lung,Male,Mortality,6.756425079,6.756150954,0.7696920724,4097,Americas,2013,0.54,10084.7937562021,3.65,0.76,1.41,,0.11
2018,124573711.0,60641037.0,63932674.0,MEX,484,Lung,Female,Mortality,3.83941508,4.265424593,0.4265236258,2727,Americas,2013,0.54,10084.7937562021,3.65,0.76,1.41,,0.11
2018,124573711.0,60641037.0,63932674.0,MEX,484,Breast,Female,Mortality,10.32618884,11.1132533,1.136711368,7105,Americas,2013,0.54,10084.7937562021,3.65,0.76,1.41,,0.11
2018,124573711.0,60641037.0,63932674.0,MEX,484,Prostate,Male,Mortality,10.17424448,10.85073793,0.8714411891,6580,Americas,2013,0.54,10084.7937562021,3.65,0.76,1.41,,0.11
2018,124573711.0,60641037.0,63932674.0,MEX,484,Cervix,Female,Mortality,5.836958188,6.341045582,0.631618264,4054,Americas,2013,0.54,10084.7937562021,3.65,0.76,1.41,,0.11
2022,128613117.0,62401721.0,66211395.99999999,MEX,484,Lung,Male,Mortality,5.330155506,5.690548137,0.5767911026,3551,Americas,2017,1.86,11405.7940473759,,,,,
2022,128613117.0,62401721.0,66211395.99999999,MEX,484,Lung,Female,Mortality,3.280207645,3.935878349,0.365243739,2606,Americas,2017,1.86,11405.7940473759,,,,,
2022,128613117.0,62401721.0,66211395.99999999,MEX,484,Breast,Female,Mortality,9.927216949,11.51463413,1.081347717,7624,Americas,2017,1.86,11405.7940473759,,,,,
2022,128613117.0,62401721.0,66211395.99999999,MEX,484,Prostate,Male,Mortality,10.24966928,11.45961975,0.8122336275,7151,Americas,2017,1.86,11405.7940473759,,,,,
2022,128613117.0,62401721.0,66211395.99999999,MEX,484,Cervix,Female,Mortality,5.359302547,6.227024725,0.5670496258,4123,Americas,2017,1.86,11405.7940473759,,,,,
2015,6149417.0,3021397.0,3128020.0,NIC,558,Lung,Male,Mortality,5.653172131,3.640697571,0.6113426256,110,Americas,2010,0.35,2074.45620634731,0.52,0.17,0.17,,0.0
2015,6149417.0,3021397.0,3128020.0,NIC,558,Lung,Female,Mortality,3.260731179,2.653434871,0.3515547569,83,Americas,2010,0.35,2074.45620634731,0.52,0.17,0.17,,0.0
2015,6149417.0,3021397.0,3128020.0,NIC,558,Breast,Female,Mortality,8.028184078,6.297911683,0.8920376059,197,Americas,2010,0.35,2074.45620634731,0.52,0.17,0.17,,0.0
2015,6149417.0,3021397.0,3128020.0,NIC,558,Prostate,Male,Mortality,12.69328875,7.18210339,0.8714192187,217,Americas,2010,0.35,2074.45620634731,0.52,0.17,0.17,,0.0
2015,6149417.0,3021397.0,3128020.0,NIC,558,Cervix,Female,Mortality,9.435982745,7.672582761,1.016481654,240,Americas,2010,0.35,2074.45620634731,0.52,0.17,0.17,,0.0
2018,6400080.0,3146392.0,3253689.0,NIC,558,Lung,Male,Mortality,5.080021987,3.241809425,0.574652403,102,Americas,2013,0.33,2035.16549390507,0.49,0.16,0.16,,0.0
2018,6400080.0,3146392.0,3253689.0,NIC,558,Lung,Female,Mortality,2.677591719,2.243607869,0.3200621411,73,Americas,2013,0.33,2035.16549390507,0.49,0.16,0.16,,0.0
2018,6400080.0,3146392.0,3253689.0,NIC,558,Breast,Female,Mortality,8.021804774,6.638620544,0.9131304059,216,Americas,2013,0.33,2035.16549390507,0.49,0.16,0.16,,0.0
2018,6400080.0,3146392.0,3253689.0,NIC,558,Prostate,Male,Mortality,9.692777132,5.879752389,0.7348150068,185,Americas,2013,0.33,2035.16549390507,0.49,0.16,0.16,,0.0
2018,6400080.0,3146392.0,3253689.0,NIC,558,Cervix,Female,Mortality,9.186870566,7.960197782,0.9922827647,259,Americas,2013,0.33,2035.16549390507,0.49,0.16,0.16,,0.0
2022,6730654.0,3309012.0,3421642.0,NIC,558,Lung,Male,Mortality,4.585779695,2.991829585,0.4293092319,99,Americas,2017,0.91,2322.89053964583,,,,,
2022,6730654.0,3309012.0,3421642.0,NIC,558,Lung,Female,Mortality,2.255178741,1.987350514,0.2611680764,68,Americas,2017,0.91,2322.89053964583,,,,,
2022,6730654.0,3309012.0,3421642.0,NIC,558,Breast,Female,Mortality,8.117853431,7.247984227,0.8697680485,248,Americas,2017,0.91,2322.89053964583,,,,,
2022,6730654.0,3309012.0,3421642.0,NIC,558,Prostate,Male,Mortality,11.75343348,6.588069188,0.6743739906,218,Americas,2017,0.91,2322.89053964583,,,,,
2022,6730654.0,3309012.0,3421642.0,NIC,558,Cervix,Female,Mortality,8.941688563,8.066305027,0.9466350907,276,Americas,2017,0.91,2322.89053964583,,,,,
2015,3960035.0,1983369.0,1976666.0,PAN,591,Lung,Male,Mortality,9.810537902,9.478825916,1.043733247,188,Americas,2010,1.71,14082.6548434996,10.52,2.27,3.13,211.2,0.0
2015,3960035.0,1983369.0,1976666.0,PAN,591,Lung,Female,Mortality,5.366254515,6.070831426,0.6171765446,120,Americas,2010,1.71,14082.6548434996,10.52,2.27,3.13,211.2,0.0
2015,3960035.0,1983369.0,1976666.0,PAN,591,Breast,Female,Mortality,9.686189413,10.67454526,1.093702699,211,Americas,2010,1.71,14082.6548434996,10.52,2.27,3.13,211.2,0.0
2015,3960035.0,1983369.0,1976666.0,PAN,591,Prostate,Male,Mortality,17.82534403,16.7896225,1.225890032,333,Americas,2010,1.71,14082.6548434996,10.52,2.27,3.13,211.2,0.0
2015,3960035.0,1983369.0,1976666.0,PAN,591,Cervix,Female,Mortality,7.485265642,8.145032163,0.8235144972,161,Americas,2010,1.71,14082.6548434996,10.52,2.27,3.13,211.2,0.0
2018,4167859.9999999995,2086965.0000000002,2080896.0000000002,PAN,591,Lung,Male,Mortality,7.486486974,7.71455569,0.7823148608,161,Americas,2013,1.55,16151.3273433486,9.58,2.07,2.85,,0.0
2018,4167859.9999999995,2086965.0000000002,2080896.0000000002,PAN,591,Lung,Female,Mortality,3.29166827,4.132835086,0.3764669164,86,Americas,2013,1.55,16151.3273433486,9.58,2.07,2.85,,0.0
2018,4167859.9999999995,2086965.0000000002,2080896.0000000002,PAN,591,Breast,Female,Mortality,9.755449364,11.43738082,1.03041607,238,Americas,2013,1.55,16151.3273433486,9.58,2.07,2.85,,0.0
2018,4167859.9999999995,2086965.0000000002,2080896.0000000002,PAN,591,Prostate,Male,Mortality,13.25103521,13.99161653,0.9337629002,292,Americas,2013,1.55,16151.3273433486,9.58,2.07,2.85,,0.0
2018,4167859.9999999995,2086965.0000000002,2080896.0000000002,PAN,591,Cervix,Female,Mortality,6.166548771,7.112320846,0.6286130056,148,Americas,2013,1.55,16151.3273433486,9.58,2.07,2.85,,0.0
2022,4400773.0,2201198.0,2199575.0,PAN,591,Lung,Male,Mortality,5.950203358,7.041613665,0.6489934153,155,Americas,2017,2.32,17378.6070017557,,,,,
2022,4400773.0,2201198.0,2199575.0,PAN,591,Lung,Female,Mortality,3.623879275,4.819114974,0.4473635686,106,Americas,2017,2.32,17378.6070017557,,,,,
2022,4400773.0,2201198.0,2199575.0,PAN,591,Breast,Female,Mortality,10.93979866,13.45715125,1.229062055,296,Americas,2017,2.32,17378.6070017557,,,,,
2022,4400773.0,2201198.0,2199575.0,PAN,591,Prostate,Male,Mortality,12.57264031,15.35526077,0.9701944665,338,Americas,2017,2.32,17378.6070017557,,,,,
2022,4400773.0,2201198.0,2199575.0,PAN,591,Cervix,Female,Mortality,7.674045741,9.138133111,0.7917392645,201,Americas,2017,2.32,17378.6070017557,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Lung,Male,Incidence,22.29273282,25.93462902,2.927441907,231,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Lung,Male,Mortality,24.6341104,30.48143205,3.057697221,6565,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Lung,Female,Incidence,7.436644244,9.488869769,0.9089905807,89,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Lung,Female,Mortality,9.479204505,14.23472297,1.177742141,3123,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Breast,Female,Incidence,73.32457987,89.87772152,8.093556196,843,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Breast,Female,Mortality,17.80430232,26.96985457,1.936015557,5917,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Prostate,Male,Incidence,37.79558403,46.81705758,4.836843669,417,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Prostate,Male,Mortality,12.39373709,17.65740839,1.017204652,3803,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Cervix,Female,Incidence,11.77164211,13.00721474,1.184641283,122,Americas,2010,2.82,13679.6264980954,,,,,
2015,43477012.0,21537702.0,21939310.0,ARG,32,Cervix,Female,Mortality,4.300167489,5.03662148,0.432773104,1105,Americas,2010,2.82,13679.6264980954,,,,,
2018,44654882.0,22142786.0,22512096.0,ARG,32,Lung,Male,Mortality,21.46606263,27.56202466,2.656230777,6103,Americas,2013,2.75,11752.7998922979,,,,,
2018,44654882.0,22142786.0,22512096.0,ARG,32,Lung,Female,Mortality,8.995469402,13.86810006,1.127222566,3122,Americas,2013,2.75,11752.7998922979,,,,,
2018,44654882.0,22142786.0,22512096.0,ARG,32,Breast,Female,Mortality,16.76762772,25.43077286,1.854871193,5725,Americas,2013,2.75,11752.7998922979,,,,,
2018,44654882.0,22142786.0,22512096.0,ARG,32,Prostate,Male,Mortality,11.38161613,16.86779651,0.9834184221,3735,Americas,2013,2.75,11752.7998922979,,,,,
2018,44654882.0,22142786.0,22512096.0,ARG,32,Cervix,Female,Mortality,4.720670631,5.725810693,0.4804149631,1289,Americas,2013,2.75,11752.7998922979,,,,,
