Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Indicator,Region Name,Year_Units,RT_m,Population,Population_male,Population_female,GDP_per_capita
Cervix,Female,Incidence,2018,11.70583836,14.53403706,1.068798947,383,Norway,Total density per million population: Radiotherapy units,Europe,2013,8.13,5311752.0,2676697.0,2635056.0,82792.8427113304
Cervix,Female,Incidence,2022,8.627225796,11.45718377,0.8465149838,310,Norway,Total density per million population: Radiotherapy units,Europe,2017,10.15,5456801.0,2751263.0,2705539.0,109269.520580298
Cervix,Female,Mortality,2015,1.742103757,3.064471832,0.1879371032,79,Norway,Total density per million population: Radiotherapy units,Europe,2010,7.78,5189771.0,2611894.0,2577878.0,74809.9658049898
Cervix,Female,Mortality,2015,7.485265642,8.145032163,0.8235144972,161,Panama,Total density per million population: Radiotherapy units,Americas,2010,1.71,3960035.0,1983369.0,1976666.0,14082.6548434996
Cervix,Female,Mortality,2018,6.166548771,7.112320846,0.6286130056,148,Panama,Total density per million population: Radiotherapy units,Americas,2013,1.55,4167859.9999999995,2086965.0000000002,2080896.0000000002,16151.3273433486
Cervix,Female,Mortality,2022,7.674045741,9.138133111,0.7917392645,201,Panama,Total density per million population: Radiotherapy units,Americas,2017,2.32,4400773.0,2201198.0,2199575.0,17378.6070017557
Cervix,Female,Mortality,2015,10.58726771,9.642043231,1.081879485,295,Paraguay,Total density per million population: Radiotherapy units,Americas,2010,0.62,6159103.0,3099586.0,3059517.0,5879.33792308762
Cervix,Female,Mortality,2018,11.23893629,10.63683847,1.129866499,340,Paraguay,Total density per million population: Radiotherapy units,Americas,2013,0.59,6427382.0,3230943.0,3196439.0,6258.44991640984
Cervix,Female,Incidence,2015,14.29297766,12.93583706,1.55561985,437,Philippines,Total density per million population: Radiotherapy units,Western Pacific,2010,0.19,105312992.0,52836545.0,52476447.0,2909.85818010301
Cervix,Female,Mortality,2015,4.516494552,3.7402022,0.4930264632,1962,Philippines,Total density per million population: Radiotherapy units,Western Pacific,2010,0.19,105312992.0,52836545.0,52476447.0,2909.85818010301
Cervix,Female,Mortality,2018,4.962218025,4.339332595,0.5386433957,2376,Philippines,Total density per million population: Radiotherapy units,Western Pacific,2013,0.18,109465287.0,54710323.0,54754964.0,3168.51036609727
Cervix,Female,Incidence,2015,7.417951555,11.95722729,0.786249087,77,Poland,Total density per million population: Radiotherapy units,Europe,2010,2.72,38266314.0,18553765.0,19712550.0,12637.5220324406
Cervix,Female,Mortality,2015,4.234191531,8.088048176,0.48364528,1585,Poland,Total density per million population: Radiotherapy units,Europe,2010,2.72,38266314.0,18553765.0,19712550.0,12637.5220324406
Cervix,Female,Mortality,2018,4.05434685,8.135811359,0.4707236951,1593,Poland,Total density per million population: Radiotherapy units,Europe,2013,2.72,38241071.0,18551882.0,19689189.0,15658.2120316794
Cervix,Female,Mortality,2022,3.445867656,7.229598418,0.3975980831,1374,Poland,Total density per million population: Radiotherapy units,Europe,2017,4.62,38385739.0,18604014.0,19781726.0,18891.2121169279
Cervix,Female,Mortality,2015,1.719619373,3.690015223,0.1752188721,201,Portugal,Total density per million population: Radiotherapy units,Europe,2010,4.03,10370267.0,4923135.0,5447132.0,19215.7813014347
Cervix,Female,Mortality,2018,1.93062698,4.14467838,0.195244842,225,Portugal,Total density per million population: Radiotherapy units,Europe,2013,4.05,10325353.0,4896701.0,5428652.0,23541.1401075289
Cervix,Female,Mortality,2022,1.393177927,3.24496755,0.1470514751,177,Portugal,Total density per million population: Radiotherapy units,Europe,2017,7.16,10417073.0,4962474.0,5454599.0,24620.5197587181
Cervix,Female,Incidence,2015,3.424121073,2.116282679,0.4039197077,3,Qatar,Total density per million population: Radiotherapy units,Eastern Mediterranean,2010,1.14,2427331.0,1827199.0,600131.0,68985.2433380102
Cervix,Female,Mortality,2015,9.069372096,16.21436095,1.008676579,1644,Romania,Total density per million population: Radiotherapy units,Europe,2010,1.16,19871019.0,9604635.0,10266385.0,8977.01748158196
Cervix,Female,Mortality,2018,7.964985781,14.7521513,0.922998276,1468,Romania,Total density per million population: Radiotherapy units,Europe,2013,1.15,19597872.0,9485968.0,10111904.0,12416.134317959
Cervix,Female,Mortality,2015,6.093985747,11.64819805,0.6768277034,424,Serbia,Total density per million population: Radiotherapy units,Europe,2010,1.42,7177253.0,3417618.0,3759635.0,5820.3215576888
Cervix,Female,Mortality,2018,6.165006276,11.92438321,0.7111160749,427,Serbia,Total density per million population: Radiotherapy units,Europe,2013,1.47,7020019.0,3343694.0,3676325.0,7559.86165747394
Cervix,Female,Mortality,2022,5.865268936,11.80035091,0.6637275336,404,Serbia,Total density per million population: Radiotherapy units,Europe,2017,4.12,6791213.0,3230996.0,3560218.0,10024.8191112596
Cervix,Female,Mortality,2015,2.063055491,3.524562677,0.2149687545,70,Singapore,Total density per million population: Radiotherapy units,Western Pacific,2010,3.74,5525340.0,2887448.0,2637892.0,55645.6068614606
Cervix,Female,Mortality,2018,1.714230607,3.090591112,0.1690387583,63,Singapore,Total density per million population: Radiotherapy units,Western Pacific,2013,3.51,5634369.0,2904611.0,2729758.0,66881.6067035265
Cervix,Female,Mortality,2022,1.608494473,3.072451773,0.1787807703,64,Singapore,Total density per million population: Radiotherapy units,Western Pacific,2017,5.13,5649885.0,2919697.0,2730188.0,90299.0694637269
Cervix,Female,Mortality,2015,4.454476951,7.769965845,0.5017795006,216,Slovakia,Total density per million population: Radiotherapy units,Europe,2010,4.76,5420278.0,2642755.0,2777523.0,16442.0760860018
Cervix,Female,Mortality,2018,4.744048856,8.464922223,0.5621282316,236,Slovakia,Total density per million population: Radiotherapy units,Europe,2013,4.77,5443232.0,2657468.0,2785764.0,19573.3717031314
Cervix,Female,Mortality,2022,4.064925342,7.855134033,0.4437650654,218,Slovakia,Total density per million population: Radiotherapy units,Europe,2017,6.78,5473197.0,2672668.0,2800528.0,21317.7943982363
Cervix,Female,Incidence,2015,7.399593776,11.43655642,0.7118215225,119,Slovenia,Total density per million population: Radiotherapy units,Europe,2010,3.45,2059947.0,1021365.0,1038582.0000000001,20697.2748530619
Cervix,Female,Mortality,2015,2.215238051,4.709170292,0.2222087388,49,Slovenia,Total density per million population: Radiotherapy units,Europe,2010,3.45,2059947.0,1021365.0,1038582.0000000001,20697.2748530619
Cervix,Female,Mortality,2018,1.465790941,4.040023163,0.1670551272,42,Slovenia,Total density per million population: Radiotherapy units,Europe,2013,5.79,2069481.0000000002,1031009.0,1038471.0,25888.0481065655
Cervix,Female,Mortality,2015,12.97197122,12.38941942,1.409322128,3617,South Africa,Total density per million population: Radiotherapy units,Africa,2010,0.6,56723537.0,27529271.0,29194266.0,6112.27382485974
Cervix,Female,Mortality,2018,13.17551342,13.21997979,1.453089624,3994,South Africa,Total density per million population: Radiotherapy units,Africa,2013,0.57,58613001.0,28401154.0,30211846.0,6914.1780318076
Cervix,Female,Incidence,2015,5.512169504,8.695089168,0.5579229902,372,Spain,Total density per million population: Radiotherapy units,Europe,2010,4.23,46683686.0,22979318.0,23704368.0,25982.4416197775
Cervix,Female,Mortality,2015,1.420607552,2.780078338,0.1508504408,659,Spain,Total density per million population: Radiotherapy units,Europe,2010,4.23,46683686.0,22979318.0,23704368.0,25982.4416197775
Cervix,Female,Mortality,2018,1.29839678,2.663132854,0.1415642504,638,Spain,Total density per million population: Radiotherapy units,Europe,2013,4.16,47092821.0,23136074.0,23956747.0,30602.4212881113
Cervix,Female,Mortality,2022,1.298616746,2.690740372,0.1403218931,655,Spain,Total density per million population: Radiotherapy units,Europe,2017,9.28,47828382.0,23485640.0,24342743.0,30319.4987196616
Cervix,Female,Incidence,2015,9.12107326,11.76088648,0.8243925842,576,Sweden,Total density per million population: Radiotherapy units,Europe,2010,8.32,9799481.0,4901707.0,4897775.0,51188.1652120493
Cervix,Female,Incidence,2022,7.477893404,10.06254332,0.7225285112,524,Sweden,Total density per million population: Radiotherapy units,Europe,2017,12.87,10487338.0,5279778.0,5207560.0,54836.8907235124
Cervix,Female,Mortality,2015,1.767416278,3.358877978,0.1841224194,163,Sweden,Total density per million population: Radiotherapy units,Europe,2010,8.32,9799481.0,4901707.0,4897775.0,51188.1652120493
Cervix,Female,Mortality,2022,1.333983896,2.89970543,0.1499217607,151,Sweden,Total density per million population: Radiotherapy units,Europe,2017,12.87,10487338.0,5279778.0,5207560.0,54836.8907235124
Cervix,Female,Incidence,2015,3.678188283,5.423768036,0.3788042086,60,Switzerland,Total density per million population: Radiotherapy units,Europe,2010,9.79,8283933.999999999,4098434.0,4185501.0,83806.4476003837
Cervix,Female,Mortality,2015,0.8396766757,1.791900395,0.09540588762,75,Switzerland,Total density per million population: Radiotherapy units,Europe,2010,9.79,8283933.999999999,4098434.0,4185501.0,83806.4476003837
Cervix,Female,Mortality,2022,0.8062978234,1.739343359,0.09208508974,77,Switzerland,Total density per million population: Radiotherapy units,Europe,2017,12.82,8792182.0,4365224.0,4426958.0,94394.5106803525
Cervix,Female,Mortality,2015,4.604653224,5.608882138,0.490326456,5726,Brazil,Total density per million population: Radiotherapy units,Americas,2010,1.76,201675532.0,99587454.0,102088079.0,8936.1955889444
Cervix,Female,Mortality,2018,4.843195263,6.247801757,0.5133950668,6526,Brazil,Total density per million population: Radiotherapy units,Americas,2013,1.74,206107261.0,101654523.0,104452738.0,9300.66072904004
Cervix,Female,Incidence,2015,11.68835377,17.11113004,1.197659895,482,Thailand,Total density per million population: Radiotherapy units,South-East Asia,2010,0.94,70540795.0,34684565.0,35856230.0,5688.85335397884
Cervix,Female,Incidence,2015,5.14656144,6.733753888,0.5588769507,217,Turkiye,Total density per million population: Radiotherapy units,Europe,2010,2.09,80014226.0,40105684.0,39908542.0,11064.6494504662
Cervix,Female,Incidence,2015,50.29101434,17.3493678,5.640038171,247,Uganda,Total density per million population: Radiotherapy units,Africa,2010,0.06,37531446.0,18550371.0,18981075.0,862.934610355811
Cervix,Female,Mortality,2015,9.496609661,7.339283799,0.7220514423,13,Belize,Total density per million population: Radiotherapy units,Americas,2010,0.0,356333.0,179203.0,177130.0,6154.62264230369
Cervix,Female,Incidence,2015,5.464176354,7.066427151,0.5398642156,1085,United States of America,Total density per million population: Radiotherapy units,Americas,2010,12.76,326126497.0,163455402.0,162671094.0,56572.9188996063
Cervix,Female,Mortality,2015,1.696197001,2.566528507,0.1827714694,4175,United States of America,Total density per million population: Radiotherapy units,Americas,2010,12.76,326126497.0,163455402.0,162671094.0,56572.9188996063
Cervix,Female,Mortality,2018,1.607717623,2.482336694,0.1713306275,4138,United States of America,Total density per million population: Radiotherapy units,Americas,2013,12.37,335056497.0,168358724.0,166697774.0,62499.8744390068
Cervix,Female,Mortality,2022,1.509663419,2.384886922,0.1606750688,4051,United States of America,Total density per million population: Radiotherapy units,Americas,2017,13.16,341534046.0,171672742.0,169861303.0,76657.2488844403
Cervix,Female,Mortality,2015,3.34865746,4.665984626,0.3693684323,81,Uruguay,Total density per million population: Radiotherapy units,Americas,2010,3.86,3368017.0,1632047.0,1735969.0,17125.9016800298
Cervix,Female,Mortality,2018,2.966462558,4.118126161,0.3210363793,72,Uruguay,Total density per million population: Radiotherapy units,Americas,2013,3.82,3394534.0,1646166.0,1748368.0,19249.9404677501
Cervix,Female,Mortality,2022,3.656837237,5.439440986,0.3799266175,95,Uruguay,Total density per million population: Radiotherapy units,Americas,2017,6.91,3390913.0,1644412.0,1746501.0,20818.6146091144
Cervix,Female,Mortality,2015,5.426418778,4.870745476,0.6130907905,760,Uzbekistan,Total density per million population: Radiotherapy units,Europe,2010,0.66,30749346.0,15481660.0,15267686.0,2803.19018021751
Cervix,Female,Mortality,2018,6.120381244,5.670086562,0.7039706641,930,Uzbekistan,Total density per million population: Radiotherapy units,Europe,2013,0.62,32373490.0,16311735.0,16061755.0,1813.08530813664
Cervix,Female,Mortality,2015,9.740112026,10.17641217,1.023116417,1565,Venezuela,Total density per million population: Radiotherapy units,Americas,2010,2.31,30573972.0,15195272.0,15378701.0,4103.1384987005
Breast,Female,Incidence,2015,90.17033868749999,159.801821425,9.748884661750001,52974,United Kingdom,Total density per million population: Radiotherapy units,Europe,2010,5.48,65382110.0,32064103.0,33318006.999999996,45255.3449216209
Breast,Female,Mortality,2015,15.27611552,33.960959867499994,1.598806058,22940,United Kingdom,Total density per million population: Radiotherapy units,Europe,2010,5.48,65382110.0,32064103.0,33318006.999999996,45255.3449216209
Breast,Female,Mortality,2018,14.8666756,34.332534135,1.54892654775,23032,United Kingdom,Total density per million population: Radiotherapy units,Europe,2013,5.04,66752475.00000001,32800273.0,33952202.0,43702.9976303165
Breast,Female,Mortality,2022,12.895566169999999,31.569581290000002,1.3234472844999998,10233,United Kingdom,Total density per million population: Radiotherapy units,Europe,2017,6.85,68179315.0,33558255.0,34621061.0,47057.043229179
Cervix,Female,Incidence,2015,8.48968665775,10.440495711,0.747581767025,3166,United Kingdom,Total density per million population: Radiotherapy units,Europe,2010,5.48,65382110.0,32064103.0,33318006.999999996,45255.3449216209
Cervix,Female,Mortality,2015,1.62677199225,2.80898426925,0.16505330162499998,1710,United Kingdom,Total density per million population: Radiotherapy units,Europe,2010,5.48,65382110.0,32064103.0,33318006.999999996,45255.3449216209
Cervix,Female,Mortality,2018,1.4113100832,2.4255713402500003,0.13781848951,1714,United Kingdom,Total density per million population: Radiotherapy units,Europe,2013,5.04,66752475.00000001,32800273.0,33952202.0,43702.9976303165
Cervix,Female,Mortality,2022,1.429071643,2.3593250555,0.14437587465,806,United Kingdom,Total density per million population: Radiotherapy units,Europe,2017,6.85,68179315.0,33558255.0,34621061.0,47057.043229179
Lung,Female,Incidence,2015,30.9465464775,73.43044487,3.8177129702499997,22207,United Kingdom,Total density per million population: Radiotherapy units,Europe,2010,5.48,65382110.0,32064103.0,33318006.999999996,45255.3449216209
Lung,Female,Mortality,2015,21.9973508025,53.65092482,2.70646894875,32714,United Kingdom,Total density per million population: Radiotherapy units,Europe,2010,5.48,65382110.0,32064103.0,33318006.999999996,45255.3449216209
Lung,Female,Mortality,2018,20.775365960000002,53.42835203,2.4969824529999998,32024,United Kingdom,Total density per million population: Radiotherapy units,Europe,2013,5.04,66752475.00000001,32800273.0,33952202.0,43702.9976303165
Lung,Female,Mortality,2022,17.77123968,46.800235805,2.105756672,14166,United Kingdom,Total density per million population: Radiotherapy units,Europe,2017,6.85,68179315.0,33558255.0,34621061.0,47057.043229179
Lung,Male,Incidence,2015,38.686589825,83.7541241775,4.54871995925,24880,United Kingdom,Total density per million population: Radiotherapy units,Europe,2010,5.48,65382110.0,32064103.0,33318006.999999996,45255.3449216209
